country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","22-03-2026 13:00:00",13.204880,79.097889,PM10,NA,NA,NA
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","22-03-2026 13:00:00",13.204880,79.097889,NH3,NA,NA,NA
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","22-03-2026 13:00:00",13.204880,79.097889,SO2,NA,NA,NA
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","22-03-2026 13:00:00",13.204880,79.097889,CO,20,43,34
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","22-03-2026 13:00:00",13.204880,79.097889,OZONE,22,38,23
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB","22-03-2026 13:00:00",16.711754,81.092095,NH3,2,4,3
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB","22-03-2026 13:00:00",16.316553,80.413302,SO2,11,22,13
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB","22-03-2026 13:00:00",16.316553,80.413302,OZONE,28,43,28
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","22-03-2026 13:00:00",14.465052,78.824187,CO,10,23,12
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","22-03-2026 13:00:00",25.5626095,84.663264,CO,47,63,55
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","22-03-2026 13:00:00",24.75746,84.366208,SO2,1,16,9
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","22-03-2026 13:00:00",25.42742023,86.13886079,CO,24,30,27
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","22-03-2026 13:00:00",26.80365,84.51954,PM2.5,2,57,11
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","22-03-2026 13:00:00",26.80365,84.51954,NO2,7,10,8
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","22-03-2026 13:00:00",26.80365,84.51954,SO2,NA,NA,NA
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","22-03-2026 13:00:00",26.80365,84.51954,OZONE,21,28,25
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","22-03-2026 13:00:00",25.251013,86.989001,NO2,5,20,10
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","22-03-2026 13:00:00",25.251013,86.989001,NH3,1,1,1
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","22-03-2026 13:00:00",25.265194,87.012947,PM10,NA,NA,NA
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","22-03-2026 13:00:00",25.265194,87.012947,NH3,5,8,6
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","22-03-2026 13:00:00",25.265194,87.012947,SO2,4,62,52
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","22-03-2026 13:00:00",25.204762,85.514960,NH3,3,4,3
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","22-03-2026 13:00:00",25.204762,85.514960,CO,53,62,56
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","22-03-2026 13:00:00",25.567520,83.966379,OZONE,1,8,3
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","22-03-2026 13:00:00",25.7808257,84.7446768,NH3,5,8,7
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","22-03-2026 13:00:00",24.762518,84.982348,NO2,17,26,21
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","22-03-2026 13:00:00",24.762518,84.982348,CO,20,36,26
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","22-03-2026 13:00:00",25.697189,85.245900,PM2.5,54,128,85
India,Andhra_Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB ","22-03-2026 13:00:00","14.438164 ","79.966814 ",PM10,23,95,48
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","22-03-2026 13:00:00",16.9872867,81.7363176,PM2.5,10,78,37
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","22-03-2026 13:00:00",16.9872867,81.7363176,NH3,2,4,3
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","22-03-2026 13:00:00",16.9872867,81.7363176,SO2,4,11,8
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","22-03-2026 13:00:00",13.67,79.35,PM10,27,71,44
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","22-03-2026 13:00:00",16.554731,80.649110,OZONE,21,35,26
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","22-03-2026 13:00:00",17.72,83.3,NO2,10,64,38
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","22-03-2026 13:00:00",27.103358,93.679645,SO2,9,10,9
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","22-03-2026 13:00:00",26.10887,91.589544,PM10,20,59,37
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","22-03-2026 13:00:00",26.10887,91.589544,CO,9,54,35
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","22-03-2026 13:00:00",26.187500,91.744194,PM2.5,21,76,38
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","22-03-2026 13:00:00",26.349082,92.68449,PM2.5,58,142,97
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","22-03-2026 13:00:00",26.349082,92.68449,SO2,9,13,12
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","22-03-2026 13:00:00",26.349082,92.68449,OZONE,13,21,16
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","22-03-2026 13:00:00",25.5626095,84.663264,PM2.5,30,73,40
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","22-03-2026 13:00:00",25.5626095,84.663264,SO2,5,6,5
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","22-03-2026 13:00:00",16.5150833,80.5181667,SO2,1,8,4
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","22-03-2026 13:00:00",14.675886,77.593027,PM10,50,103,76
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","22-03-2026 13:00:00",14.675886,77.593027,CO,24,127,37
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","22-03-2026 13:00:00",16.536107,80.594233,NO2,7,25,12
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","22-03-2026 13:00:00",16.486692,80.699436,NO2,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","22-03-2026 13:00:00",16.486692,80.699436,NH3,NA,NA,NA
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","22-03-2026 13:00:00",30.719859,76.738637,OZONE,11,58,28
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","22-03-2026 13:00:00",21.194815,81.314770,NO2,27,37,31
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","22-03-2026 13:00:00",21.194815,81.314770,NH3,1,2,1
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","22-03-2026 13:00:00",21.194815,81.314770,SO2,6,8,7
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","22-03-2026 13:00:00",21.194815,81.314770,OZONE,1,22,5
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","22-03-2026 13:00:00",21.185571,81.343175,NO2,10,11,11
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","22-03-2026 13:00:00",21.224231,81.408350,PM10,19,51,31
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","22-03-2026 13:00:00",21.224231,81.408350,NH3,4,6,5
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","22-03-2026 13:00:00",26.1209,85.3647,OZONE,5,11,8
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","22-03-2026 13:00:00",25.586562,85.043586,PM2.5,13,59,37
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","22-03-2026 13:00:00",25.586562,85.043586,OZONE,27,34,30
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","22-03-2026 13:00:00",25.592539,85.227158,PM10,45,61,52
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","22-03-2026 13:00:00",25.592539,85.227158,NO2,14,19,16
India,Bihar,Patna,"Muradpur, Patna - BSPCB","22-03-2026 13:00:00",25.619651,85.147382,PM10,40,110,86
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","22-03-2026 13:00:00",26.63086,84.90051,NO2,9,12,10
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","22-03-2026 13:00:00",26.63086,84.90051,SO2,3,3,3
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","22-03-2026 13:00:00",26.63086,84.90051,CO,41,52,46
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","22-03-2026 13:00:00",26.63086,84.90051,OZONE,2,3,3
India,Bihar,Munger,"Town Hall, Munger - BSPCB","22-03-2026 13:00:00",25.376776,86.471523,NO2,2,5,5
India,Bihar,Munger,"Town Hall, Munger - BSPCB","22-03-2026 13:00:00",25.376776,86.471523,CO,7,36,28
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","22-03-2026 13:00:00",26.1403345,85.3650192,NH3,NA,NA,NA
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","22-03-2026 13:00:00",24.952822,84.002396,NH3,2,5,3
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","22-03-2026 13:00:00",24.952822,84.002396,OZONE,10,29,19
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","22-03-2026 13:00:00",30.735567,76.775714,SO2,5,14,7
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","22-03-2026 13:00:00",30.751462,76.762879,NO2,1,3,1
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","22-03-2026 13:00:00",30.719859,76.738637,SO2,6,6,6
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","22-03-2026 13:00:00",25.697189,85.245900,NH3,9,11,10
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","22-03-2026 13:00:00",25.560083,87.553265,CO,65,89,75
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","22-03-2026 13:00:00",26.0881305,87.93840336,NO2,8,10,9
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","22-03-2026 13:00:00",26.63086,84.90051,PM2.5,NA,NA,NA
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","22-03-2026 13:00:00",25.892357,86.590325,PM10,NA,NA,NA
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","22-03-2026 13:00:00",25.892357,86.590325,SO2,12,17,15
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","22-03-2026 13:00:00",25.859655,85.77944,PM2.5,NA,NA,NA
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","22-03-2026 13:00:00",25.859655,85.77944,NH3,NA,NA,NA
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","22-03-2026 13:00:00",21.224231,81.408350,OZONE,5,18,10
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","22-03-2026 13:00:00",22.08815,82.13737,PM10,28,102,41
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","22-03-2026 13:00:00",25.366336,87.117468,NH3,NA,NA,NA
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","22-03-2026 13:00:00",25.03280,85.41948,NO2,13,15,14
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","22-03-2026 13:00:00",25.859655,85.77944,OZONE,7,16,11
India,Delhi,Delhi,"DTU, Delhi - CPCB","22-03-2026 13:00:00",28.7500499,77.1112615,NO2,28,70,33
India,Delhi,Delhi,"DTU, Delhi - CPCB","22-03-2026 13:00:00",28.7500499,77.1112615,CO,4,24,9
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","22-03-2026 13:00:00",28.498571,77.264840,PM2.5,48,302,127
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","22-03-2026 13:00:00",28.498571,77.264840,SO2,12,37,17
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","22-03-2026 13:00:00",28.498571,77.264840,CO,29,101,42
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","22-03-2026 13:00:00",28.5710274,77.0719006,PM2.5,50,368,190
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","22-03-2026 13:00:00",28.5627763,77.1180053,NO2,19,65,44
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC","22-03-2026 13:00:00","28.493624 ","77.201159 ",PM2.5,26,324,151
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","22-03-2026 13:00:00",28.611281,77.237738,NH3,15,18,16
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","22-03-2026 13:00:00",28.611281,77.237738,OZONE,1,145,48
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","22-03-2026 13:00:00",28.636429,77.201067,PM10,73,147,118
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","22-03-2026 13:00:00",28.636429,77.201067,NH3,8,9,9
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","22-03-2026 13:00:00",28.636429,77.201067,CO,47,96,61
India,Delhi,Delhi,"Mundka, Delhi - DPCC","22-03-2026 13:00:00",28.684678,77.076574,PM2.5,33,362,206
India,Delhi,Delhi,"Mundka, Delhi - DPCC","22-03-2026 13:00:00",28.684678,77.076574,NO2,56,95,71
India,Delhi,Delhi,"Mundka, Delhi - DPCC","22-03-2026 13:00:00",28.684678,77.076574,NH3,6,13,9
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","22-03-2026 13:00:00",28.60909,77.0325413,NO2,79,160,107
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM","22-03-2026 13:00:00",28.542460,77.191651,OZONE,6,46,23
India,Delhi,Delhi,"ITO, Delhi - CPCB","22-03-2026 13:00:00",28.628624,77.241060,PM10,45,114,78
India,Delhi,Delhi,"JNU, Delhi - DPCC","22-03-2026 13:00:00","28.540721 ","77.168544 ",PM10,58,148,102
India,Delhi,Delhi,"JNU, Delhi - DPCC","22-03-2026 13:00:00","28.540721 ","77.168544 ",SO2,17,20,18
India,Delhi,Delhi,"JNU, Delhi - DPCC","22-03-2026 13:00:00","28.540721 ","77.168544 ",CO,103,114,108
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","22-03-2026 13:00:00",28.580280,77.233829,PM2.5,30,250,115
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","22-03-2026 13:00:00",28.580280,77.233829,NO2,15,94,48
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","22-03-2026 13:00:00",28.580280,77.233829,CO,40,141,111
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","22-03-2026 13:00:00",21.258815,81.578979,SO2,2,4,3
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","22-03-2026 13:00:00",21.258815,81.578979,OZONE,5,10,7
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","22-03-2026 13:00:00",21.237755,81.705301,PM2.5,21,48,30
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","22-03-2026 13:00:00",21.237755,81.705301,CO,10,26,16
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","22-03-2026 13:00:00",21.371751,81.664929,PM2.5,15,54,29
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","22-03-2026 13:00:00",21.371751,81.664929,NO2,NA,NA,NA
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","22-03-2026 13:00:00",28.647622,77.3158090,PM2.5,42,290,143
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","22-03-2026 13:00:00",28.7256504,77.2011573,OZONE,48,152,74
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ","22-03-2026 13:00:00","28.594169 ","77.125100 ",PM2.5,20,62,32
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ","22-03-2026 13:00:00","28.594169 ","77.125100 ",PM10,74,161,122
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ","22-03-2026 13:00:00","28.594169 ","77.125100 ",OZONE,1,64,18
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","22-03-2026 13:00:00",28.656756,77.227234,PM2.5,76,221,135
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","22-03-2026 13:00:00",28.695381,77.181665,NO2,21,94,44
India,Delhi,Delhi,"Bawana, Delhi - DPCC","22-03-2026 13:00:00",28.776200,77.051074,PM10,90,211,144
India,Delhi,Delhi,"Bawana, Delhi - DPCC","22-03-2026 13:00:00",28.776200,77.051074,NH3,5,7,6
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","22-03-2026 13:00:00",28.7256504,77.2011573,PM10,61,256,128
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","22-03-2026 13:00:00",22.368195,82.746431,PM2.5,7,42,23
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","22-03-2026 13:00:00",22.368195,82.746431,SO2,21,85,51
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","22-03-2026 13:00:00",22.368195,82.746431,OZONE,6,12,8
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","22-03-2026 13:00:00",22.126650,83.483212,PM2.5,16,66,37
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","22-03-2026 13:00:00",28.656756,77.227234,NH3,7,13,9
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC","22-03-2026 13:00:00","28.615828 ","77.271992 ",PM2.5,38,207,110
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC","22-03-2026 13:00:00","28.615828 ","77.271992 ",NO2,24,50,36
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC","22-03-2026 13:00:00","28.493624 ","77.201159 ",CO,113,123,116
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC","22-03-2026 13:00:00","28.493624 ","77.201159 ",OZONE,2,55,28
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","22-03-2026 13:00:00",22.969611,72.643500,CO,12,30,12
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","22-03-2026 13:00:00",30.379589,76.778328,NO2,9,12,10
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","22-03-2026 13:00:00",30.379589,76.778328,CO,22,48,26
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","22-03-2026 13:00:00",30.379589,76.778328,OZONE,19,27,24
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","22-03-2026 13:00:00",28.6701,76.9254,PM2.5,47,192,109
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","22-03-2026 13:00:00",28.806223,76.141105,CO,10,17,13
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","22-03-2026 13:00:00",28.593883,76.270653,PM2.5,21,306,164
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","22-03-2026 13:00:00",28.593883,76.270653,NH3,5,8,6
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","22-03-2026 13:00:00",28.593883,76.270653,SO2,NA,NA,NA
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","22-03-2026 13:00:00",28.699793,77.165453,PM10,115,403,170
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","22-03-2026 13:00:00",28.699793,77.165453,SO2,11,39,21
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","22-03-2026 13:00:00",23.107969,72.574648,CO,3,62,16
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","22-03-2026 13:00:00",22.977134,72.553024,PM10,93,410,179
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","22-03-2026 13:00:00",22.977134,72.553024,NH3,2,27,10
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","22-03-2026 13:00:00",22.977134,72.553024,OZONE,1,98,26
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","22-03-2026 13:00:00",23.041137,72.456691,PM10,64,129,101
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","22-03-2026 13:00:00",23.041137,72.456691,NH3,6,12,10
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","22-03-2026 13:00:00",23.023389,72.515201,NO2,2,21,10
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","22-03-2026 13:00:00",23.076793,72.627874,PM2.5,21,96,62
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","22-03-2026 13:00:00",23.076793,72.627874,NO2,11,134,57
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","22-03-2026 13:00:00",23.076793,72.627874,CO,7,102,25
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","22-03-2026 13:00:00",28.60909,77.0325413,CO,33,76,64
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC","22-03-2026 13:00:00","28.594004 ","76.909423 ",PM2.5,25,312,156
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC","22-03-2026 13:00:00","28.594004 ","76.909423 ",CO,116,128,123
India,Delhi,Delhi,"New Moti Bagh, Delhi - MHUA","22-03-2026 13:00:00",28.57834,77.18400,CO,18,62,29
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","22-03-2026 13:00:00",28.6573814,77.1585447,NO2,16,121,54
India,Delhi,Delhi,"Pusa, Delhi - DPCC","22-03-2026 13:00:00",28.639652,77.146275,OZONE,3,93,42
India,Delhi,Delhi,"Pusa, Delhi - IMD","22-03-2026 13:00:00",28.636110,77.173332,PM10,34,152,104
India,Delhi,Delhi,"Pusa, Delhi - IMD","22-03-2026 13:00:00",28.636110,77.173332,NO2,42,176,94
India,Delhi,Delhi,"Pusa, Delhi - IMD","22-03-2026 13:00:00",28.636110,77.173332,OZONE,17,303,303
India,Delhi,Delhi,"Rohini, Delhi - DPCC","22-03-2026 13:00:00",28.732528,77.119920,NO2,9,64,27
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","22-03-2026 13:00:00",28.6514781,77.1473105,CO,10,68,42
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","22-03-2026 13:00:00",21.755417,72.139056,OZONE,5,14,8
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","22-03-2026 13:00:00",23.163798,72.677768,CO,38,99,62
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","22-03-2026 13:00:00",23.243639,72.68994,PM2.5,27,174,83
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","22-03-2026 13:00:00",23.243639,72.68994,PM10,53,131,103
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","22-03-2026 13:00:00",23.243639,72.68994,NH3,5,11,7
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","22-03-2026 13:00:00",22.410802,73.097923,SO2,3,48,6
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","22-03-2026 13:00:00",22.248853,70.776774,NO2,2,41,14
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","22-03-2026 13:00:00",22.248853,70.776774,NH3,2,5,3
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","22-03-2026 13:00:00",22.248853,70.776774,SO2,4,26,11
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","22-03-2026 13:00:00",22.320153,73.216285,NO2,3,28,14
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","22-03-2026 13:00:00",28.623763,77.287209,SO2,2,24,10
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","22-03-2026 13:00:00",28.623763,77.287209,OZONE,2,110,29
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","22-03-2026 13:00:00",28.674045,77.131023,NH3,3,7,5
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","22-03-2026 13:00:00",28.674045,77.131023,OZONE,4,66,34
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","22-03-2026 13:00:00",28.710508,77.249485,NO2,12,44,25
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","22-03-2026 13:00:00",28.710508,77.249485,CO,22,99,59
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","22-03-2026 13:00:00",28.672342,77.315260,PM2.5,61,321,171
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","22-03-2026 13:00:00",13.029152,77.585901,NO2,26,126,52
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","22-03-2026 13:00:00",13.029152,77.585901,CO,9,60,22
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","22-03-2026 13:00:00",13.029152,77.585901,OZONE,9,11,10
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","22-03-2026 13:00:00",12.938539,77.590100,PM10,59,111,88
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","22-03-2026 13:00:00",12.938539,77.590100,SO2,3,22,11
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","22-03-2026 13:00:00",12.920984,77.584908,PM2.5,58,148,86
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","22-03-2026 13:00:00",12.920984,77.584908,SO2,3,18,10
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","22-03-2026 13:00:00",13.0246342,77.5080115,PM10,28,28,28
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","22-03-2026 13:00:00",13.0246342,77.5080115,SO2,3,7,5
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","22-03-2026 13:00:00",13.0246342,77.5080115,CO,23,49,23
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","22-03-2026 13:00:00",13.0246342,77.5080115,OZONE,25,27,26
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","22-03-2026 13:00:00",12.917348,77.622813,NO2,4,23,12
